norm_stdev r_source r_in r_out "rIn - r" "rOut - rIn"
0.0013539852988414633 100.0 130.0 140.0 30.0 10.0
0.0013770988595789293 100.0 130.0 150.0 30.0 20.0
0.0013892872215838306 100.0 130.0 160.0 30.0 30.0
0.0013999690600805133 100.0 140.0 150.0 40.0 10.0
0.0014065576932321229 100.0 140.0 160.0 40.0 20.0
0.0013351994164941714 110.0 120.0 130.0 10.0 10.0
0.0013583650109459703 110.0 120.0 140.0 10.0 20.0
0.0013855419463733045 110.0 120.0 150.0 10.0 30.0
0.0014033045116644098 110.0 120.0 160.0 10.0 40.0
0.0013815691403068736 110.0 130.0 140.0 20.0 10.0
0.001409803338642514 110.0 130.0 150.0 20.0 20.0
0.0014247895129604613 110.0 130.0 160.0 20.0 30.0
0.0014380242697016057 110.0 140.0 150.0 30.0 10.0
0.0014463137996168854 110.0 140.0 160.0 30.0 20.0
0.0014015825163265939 120.0 130.0 140.0 10.0 10.0
0.001435588635547965 120.0 130.0 150.0 10.0 20.0
0.0014540046190017065 120.0 130.0 160.0 10.0 30.0
0.001470028520038317 120.0 140.0 150.0 20.0 10.0
0.0014804733257685542 120.0 140.0 160.0 20.0 20.0
